,r5_18,r5_19,r5_20,r7_18,r7_19,r7_20,r14_18,r14_19,r14_20,18,19,20
2020-03-03,,57.7992055978625,35.249240542625685,,108.58984428445123,36.0202981880438,,102.78128185212044,37.8230059665664,,,48.40073408898905
2020-03-04,,43.810582171217256,51.84333161836609,,75.02713361026035,49.72333972353508,,99.83622525676212,43.644737665213775,,25.177050524790072,118.21969592132774
2020-03-05,,47.72268802039496,60.504183017074475,,51.606734577261136,51.84333161836609,,100.3867039627965,43.644737665213775,,59.45900556792808,
2020-03-06,,47.86771061230467,72.86215096135405,,47.72268802039496,54.752720364964226,,102.31625447002342,45.97700370455388,,,69.29966409795489
2020-03-07,,38.18245745033283,79.97516732654239,,44.16041366797204,65.88282856069178,,93.72227313020599,49.097640062877716,,29.911316258280323,83.98057519789789
2020-03-08,,38.18245745033283,73.07190073006713,,43.37861202379858,66.03614112440034,,94.3046991117735,48.15296163608278,,,20.78766770308801
2020-03-09,,41.436604365426454,57.37597395725875,,37.371715905267365,66.0207209732253,,85.11767344936067,48.75988056891706,,34.939491270070974,55.435988830094225
2020-03-10,,27.737769991171167,57.37597395725875,,33.56987321324633,69.54471835007254,,71.07985874884879,51.25867098896595,,18.362502445162207,
2020-03-11,,31.111712893861068,49.654451752977096,,36.78117142867447,53.58349422197265,,55.9041525194674,51.47795540464306,,41.23354160193076,38.41357528082824
2020-03-12,,31.511845105721317,33.69727355459996,,31.111712893861068,48.01155558570877,,42.49783605130554,49.75327196418937,,,20.15186240438936
2020-03-13,,31.357769895905683,37.51090439457917,,31.068479168380613,42.4686434132171,,38.47034976927588,48.61068188909065,,30.895544266458778,36.04219106300484
2020-03-14,,34.49394572839121,32.972209534949144,,34.583054836727165,34.6854157788298,,39.3717342523496,50.284122169760785,,47.48419460001309,37.281209391574116
2020-03-15,,36.781725602227716,32.431654811234,,33.40481602069068,36.26571048104404,,37.394334421933834,51.150925802722185,,27.51362194050825,30.269435916373414
2020-03-16,,35.29778693566004,41.79291572853292,,33.097880970814614,41.22969232058215,,34.99736316390473,53.62520664690373,,,85.21987986732289
2020-03-17,,31.3576012583874,51.10386994267203,,33.33278932709607,44.869255342653965,,33.4513312701712,55.15069826241171,,19.53704422656948,66.70663347508489
2020-03-18,,35.92366087566568,48.89977697504227,,34.918037553824306,42.95613404894366,,35.84960449124939,47.38420078770574,,49.159782735571916,25.021726224856057
2020-03-19,,45.38932384806277,51.80441887090931,,43.32283904312049,46.7568459897027,,38.438388583416724,47.38420078770574,,85.34684648960142,
2020-03-20,,51.71107885609594,48.54526852598009,,46.97368866081751,43.62195323531132,,39.7440479824371,43.045298324264216,,52.800641972640925,17.23283453665655
2020-03-21,,51.71107885609594,39.25596964324494,,46.871587472978405,45.41886572611268,,40.72732115485278,40.05214075247124,,,48.062684336382276
2020-03-22,,62.435757065938084,33.692506509327764,,51.71107885609594,47.782756563286476,,40.72732115485278,42.024233522165254,,,44.452780939416165
2020-03-23,,62.067142258802676,49.60384772220691,,50.97965074770989,48.35729176479475,,42.038765859262256,44.793492042688456,,48.053938314165684,88.66709107637263
2020-03-24,,62.016539953590154,53.275406051993016,,64.11124981718876,48.56645941413685,,48.722019572142415,46.575657221799915,,85.19503957396384,67.96163937113744
2020-03-25,,64.77499911293495,64.86531216446387,,66.49449716020942,56.92656589316265,,50.70626735701687,49.404025669352414,,61.07601945067532,75.18236509901084
2020-03-26,,72.78289603030262,73.5116155362189,,68.7864452187703,61.836228079161906,,54.89720548659768,54.87651326864227,,96.80658678240565,91.29420119515741
2020-03-27,,69.8347423042303,73.91094509436263,,69.8347423042303,66.0100272496588,,57.365076680550594,55.67707001226766,,58.042127399941016,46.449428730134855
2020-03-28,,70.43033681747184,62.08751121096458,,66.70093706692082,63.365346867230244,,57.68759634240153,55.08235557132981,,51.03191088037338,29.54992165938235
2020-03-29,,78.02112769063561,51.13428672695378,,74.76494519161538,58.90002344032557,,66.3817210696083,53.76897718938444,,123.1489939397827,13.195516951083437
2020-03-30,,81.50338637036889,40.98002907844245,,79.11257012521195,49.72059283748007,,67.39052038458608,49.09137695777916,,78.48731284934169,24.411076856454162
2020-03-31,,67.98772463632659,29.037170172104844,,71.11731848781628,44.523202450670354,,68.19812320838814,46.389321049193356,,29.228278112194168,31.57990666346942
2020-04-01,,68.39863129133295,28.640192098113403,,70.97741009128734,40.1349414879799,,69.10952970333823,47.88492198267963,,60.0966606749728,44.46453836017766
2020-04-02,,72.74031139407283,28.362859817347065,,66.67254730943428,31.11623563946465,,67.63340999549611,46.47623185931327,,,28.163260255550664
2020-04-03,,55.93741721216956,34.57714374973779,,68.39863129133295,30.804451051307815,,69.11668679778163,48.407239150483306,,,44.26693661303704
2020-04-04,,35.78860664689406,37.04045029772483,,61.80042534596131,31.829835042308822,,64.47343173921195,47.59759095476954,,18.04088115351522,36.72760959638938
2020-04-05,101.64050676432046,56.58114192991925,37.57046257939923,101.64050676432046,55.49180335025873,34.83475663098854,101.64050676432046,66.73446942438342,46.867390035657046,101.64050676432046,91.60588396126973,34.229968071841434
2020-04-06,101.64050676432046,61.27606507741655,35.104546838763014,101.64050676432046,54.63062680388332,35.93816845963745,101.64050676432046,68.91176040799168,42.82938064855876,,74.1814301174647,32.134959656996564
2020-04-07,101.64050676432046,59.65127527363869,40.6666291577784,101.64050676432046,59.74035235390551,39.4229920578029,101.64050676432046,66.37691593202013,41.97309725423663,,54.77690586230513,55.97367185062758
2020-04-08,101.64050676432046,61.14389485511479,41.118410206840984,101.64050676432046,61.14389485511479,39.71746398611323,101.64050676432046,66.88011207621544,39.92620273704657,,67.11437318101915,46.52584185834996
2020-04-09,101.64050676432046,67.45531650001317,45.59684685870095,101.64050676432046,59.21957727559684,44.139825786133024,101.64050676432046,62.94606229251556,37.62803071279883,,49.59798937800713,59.119792855689205
2020-04-10,,61.50737298481704,49.58678004243323,101.64050676432046,59.597661434124305,45.55592541148527,101.64050676432046,63.26473220796124,38.18018823139654,,61.866166385289084,54.17963399050282
2020-04-11,,61.677529495213435,53.123888134717404,101.64050676432046,67.73928022211452,47.42633834320357,101.64050676432046,65.26475735705067,39.62808669275619,,75.03221266944668,49.82050011841742
2020-04-12,,63.402685403440515,48.3406460528393,,63.76151293225531,47.115980253117236,101.64050676432046,60.00255403134777,40.975368442052876,,,32.05746144123707
2020-04-13,,59.53032592801725,43.01419766705249,,60.00209712589888,45.36721457774858,101.64050676432046,57.560519706800896,40.652691518693004,,51.624935279326095,19.89359992941593
2020-04-14,,59.21387861360346,41.82598784458367,,58.92797950224002,44.967939133851075,101.64050676432046,59.297239889360704,42.19546559582699,,48.33220012035198,53.1787437433451
2020-04-15,,58.32978268970825,46.47870822140517,,57.29070076648419,49.38470970760255,101.64050676432046,59.217297810799494,44.55108684685789,,,77.44323587461032
2020-04-16,33.55273849318385,49.97856769983903,62.003437046637295,33.55273849318385,59.21387861360346,59.14533133458667,67.59662262875216,59.217297810799494,51.642578560359844,33.55273849318385,,127.44414424457801
2020-04-17,38.206359327118946,81.63948717300195,65.42287472504326,38.206359327118946,79.98766854711315,58.42747645498154,59.35107513951945,67.01220947521115,51.99170093323342,42.85998016105405,144.9613261193278,49.154649833266895
2020-04-18,47.572716978385664,108.1451068717168,70.55093116966148,47.572716978385664,94.01506397361914,57.815102459851495,61.08966442486936,77.29411067720712,52.62072040152753,66.30543228091909,131.14179437547065,45.53388215250711
2020-04-19,73.0053060889648,130.81951901559358,68.69882143013494,73.0053060889648,98.48313848929178,59.50949297477654,73.0053060889648,79.54407000363553,53.31273661394689,149.3030734207022,116.35543655198234,43.91819504571241
2020-04-20,85.05319339939763,119.47160888719786,64.13337277508224,85.05319339939763,105.24372713382868,64.46983478476668,85.05319339939763,80.56647440223061,54.918524681257615,133.2447426411289,85.42787850201069,54.61599259934681
2020-04-21,98.11209934411963,113.70780960040943,52.62734323563427,87.35220586896368,113.70780960040943,66.86058518533709,87.35220586896368,83.82790227413521,55.91426215959409,98.84726821679396,90.65261245325567,69.91399654733814
2020-04-22,99.36978353376738,100.84220626907724,57.38171832395297,81.89451947472496,108.19539291078566,66.21534081394422,81.89451947472496,85.05689648155773,57.800025260773396,49.14840110929269,80.63330946266687,72.92652527486032
2020-04-23,90.0730643242122,89.71270923597083,64.61119585097458,79.93296200900487,103.52380952495037,59.677787320092406,74.13543406952725,87.41110737536967,59.41155932733953,19.821836233143255,75.49430920993856,81.68126978761518
2020-04-24,75.2655620500897,77.16821210307327,66.82501361648615,86.11179231699668,90.47689877754563,60.511020754378606,74.13543406952725,86.66263323920654,59.46924860468006,,53.63295088749463,54.98728387327025
2020-04-25,52.513473409487545,65.1860048724042,65.35795115030098,82.10028494996355,75.38761991657343,60.760563342366304,70.59109562610426,82.16123593731731,59.28783290110889,42.23638807872027,25.516842348665236,47.28068026842095
2020-04-26,37.06887514038541,51.72339398190117,59.88393259309959,68.65972725581581,62.09963726639602,60.564236016026136,70.59109562610423,77.25942944260258,60.03686449540133,,23.339558000740514,42.54390376133125
2020-04-27,31.029112155931763,39.824772555385806,54.79210156417694,52.513473409487545,52.91568352755022,59.54300423472616,70.59109562610423,74.71903503016627,62.00641950974642,,21.14020233009009,47.467370130247055
2020-04-28,42.23638807872027,31.58214390637354,48.06980950831738,37.06887514038541,44.86261974349616,57.8145055159575,70.59109562610426,73.54811551721004,62.685471491777285,,34.281165964877246,
2020-04-29,42.23638807872027,30.10344258952286,45.76398471999975,31.029112155931763,39.94921043500678,54.79210156417694,70.59109562610426,71.44744850075088,61.45565779320787,,46.23944430324121,
2020-04-30,,38.646829976434816,33.31622370731299,42.23638807872027,38.91199187404771,40.44332705272604,75.22089026771928,71.21790069949904,51.66342887535643,,68.23377928322503,9.937397230360679
2020-05-01,67.48902455225155,42.47364797035839,30.52486600937156,54.86270631548591,36.45849870513989,36.27983641157338,78.29952081661898,65.54532951335835,50.41469394487643,67.48902455225155,,34.169830667506936
2020-05-02,66.33076162825549,45.78189428973928,25.1902537425665,66.33076162825549,37.93455624829795,33.11640702385556,78.15790411953652,58.10159053121551,49.24216487632017,65.17249870425944,34.37318760761364,31.463533329831897
2020-05-03,75.49235600753906,51.35139581405321,25.1902537425665,75.49235600753906,43.471158591863365,30.759532839486646,71.22196303771203,53.50187787815017,49.72616213364813,93.81554476610619,56.55917206213297,
2020-05-04,84.2522539301484,48.53985224056977,28.886126378006985,84.2522539301484,45.78000320506626,28.886126378006985,68.38286366981798,49.622292609480695,48.395048650464645,110.53194769797643,34.993270009307444,39.97374428432843
2020-05-05,85.62908674992653,41.97520989301802,39.490047317472815,85.62908674992653,48.07977065310406,33.579517300050384,67.4190073963486,46.20309928916612,46.79860178145425,91.13641802903908,,52.35308098822398
2020-05-06,89.205556725587,41.97520989301802,48.277679225460915,85.58613469669774,48.53985224056977,39.536324133285206,71.94687906150625,43.07308018248423,46.47076842005418,85.37137443055383,,69.32035829945933
2020-05-07,93.34161809020932,38.485853697240955,59.510974479697346,85.62423052965107,37.45768717483412,50.61287698602138,80.20075022328473,38.383153801606404,45.99035428906894,85.8528055273711,23.90511902028244,76.39671434677766
2020-05-08,99.05188060038432,24.42626800018488,55.81549278007103,93.46392092461247,32.84223273406025,51.756832871697846,84.88587323369545,34.814741445558234,44.72183448073218,122.36685731698117,14.380414970964756,41.033565981565786
2020-05-09,93.75810507764417,27.751454763424476,59.08625552137859,96.1625739789005,34.96136127234277,55.90083698187022,89.53328234542381,36.58310398650014,45.54427791004537,84.06307008427567,44.96883029902623,56.32755799086618
2020-05-10,87.7736139765959,34.10913739050661,60.769549154667246,91.50520508714214,34.28596391426678,55.90083698187022,86.7013503632612,39.296070102046734,45.84431532491679,61.21396252379768,53.182185271753006,
2020-05-11,77.20961275397138,34.238243686418876,48.458075485194016,80.36512231849282,34.238243686418876,52.58429020474323,81.7786247227312,40.53374887840835,43.10502467404873,32.55136831743124,34.75466887006794,20.074463621566466
2020-05-12,75.04881456062144,35.74416243909208,37.70192067416962,78.56990636673513,33.770988535957144,49.42079255715257,81.7786247227312,40.27498040738755,42.220212894833395,,31.434712783648465,33.37209510268005
2020-05-13,62.38052940291844,52.313208583359696,31.50391186853826,76.29029674267102,42.835939558292246,40.574321300416074,80.93821571968438,44.91008962457498,40.05532271685065,71.69371668616918,97.22564569230285,16.241530759040344
2020-05-14,63.76121549718677,56.30960820752455,25.5467217583533,76.912464898334,48.699612329659104,33.25800183430753,81.60341562288934,44.61163954608639,41.93543941016445,89.58581446134899,64.95082841985051,32.49879755012635
2020-05-15,68.88501914579513,65.72258256574274,32.81829804846506,70.13618486520897,60.96627548564185,36.736508038865246,82.69727351258008,49.24792433914951,44.24667045528155,81.70917711823105,100.24705706284396,61.9046032089121
2020-05-16,80.99623608858307,70.55758674372109,34.96500495007177,67.35080782139562,62.960683980060914,32.48324806198755,84.15767141327348,51.29429951851168,44.19204252192889,,58.92968975995966,30.807998129600012
2020-05-17,78.15185675999754,80.33830523373925,35.363232411919704,69.03175907148429,64.5904337647789,32.48324806198755,82.1412692472847,50.81567474181884,44.1920425219289,69.61871877424096,,
2020-05-18,84.26080507497173,65.63925567092966,40.83487349603722,81.74738739721121,65.202896859945,35.49218664097821,80.94106610129215,51.12805450834221,44.03823842286073,96.12950994606595,38.42944744106452,38.1280950955104
2020-05-19,84.30865514003912,58.12686440580261,43.98198580718166,83.0856919512791,65.78065528922728,37.44471192298223,80.82779915900711,49.775821912592214,43.43275224006741,89.77721472161849,34.90126335934226,45.08724679470413
2020-05-20,79.16998592041037,43.78548493966485,39.53896985713211,81.32915587687025,56.7233042068923,42.09321336459448,78.80972630977064,49.24549247303072,41.33376733250528,61.154500239716064,42.881539198292955,44.132539408713896
2020-05-21,78.95581446704634,43.403155400357065,43.06642373421916,79.4147082422438,55.46489473737199,44.16304937923146,78.1635865702889,51.82205036398812,38.710525606769494,78.09912865359023,57.40037160272854,44.9178136379482
2020-05-22,77.62442217019148,48.833966360844514,41.26759606756683,76.2901382708664,50.516586927363704,39.524329744572356,73.21316156803768,56.14334230489809,38.130418891718804,62.961757289966634,70.55721020279428,34.07228540095751
2020-05-23,73.11998167449694,57.99458062312766,33.508852013561004,75.90687672754166,54.7337250927838,34.27872586055257,72.34184801664748,59.16362603208687,33.38098696127006,73.60730746759333,84.23251875248026,-0.6656251745187469
2020-05-24,68.95567341271656,59.22944164712825,29.246244017913575,76.95490305309178,52.78255986229258,32.77808028282606,73.35347397054292,58.23234781728627,32.64200387320829,,41.07556847934526,23.77420681646702
2020-05-25,68.07907732321742,58.27135513906884,28.71691348354225,70.5413373757007,52.73422546471134,33.25776480301847,75.6349964763873,58.4889968778961,34.28903642053835,57.6481158817195,38.091106657995844,41.48588673685724
2020-05-26,65.13244618719642,50.23589651641464,30.748933000948973,66.63056894034865,50.20877048329924,34.68500257877242,74.85813044581387,57.39579423988142,35.958714583792336,66.31260410950621,17.223078489457553,55.077911224981825
2020-05-27,68.17596751041438,40.48170872965626,31.360649063089813,68.9607926642024,47.19516077911488,33.68476347919354,75.14497427053631,51.59276543808908,37.56558650322475,75.13584258283849,21.786271269002402,37.13086571166172
2020-05-28,69.78427694484489,36.06731156929275,40.80354920854518,69.28436208948993,47.87518382881975,33.91777232416638,74.34953516586684,51.378127325074644,38.64636173419642,80.04054520531537,62.1605329506627,46.548875552758076
2020-05-29,69.78427694484489,34.815247341779624,48.643880164755345,70.54888304939458,44.094846099824004,38.04685463796071,73.680476806561,47.30571651359386,38.72876622562763,,,62.97586159751784
2020-05-30,73.8296639658867,33.40023466958927,51.46767435611073,69.78427694484489,35.461268969283026,46.085495047696845,73.680476806561,45.09749703103342,40.63621696132256,,32.431055969234436,55.604857693634166
2020-05-31,77.58819389407694,34.01071738485696,47.74327121215357,69.78427694484489,31.892842447813536,47.89716486037243,74.08665260979303,43.14115182484071,40.33762257159924,,19.665009350528297,36.45589550519609
2020-06-01,76.19082299749971,46.65825243382401,47.79914693648147,73.45752317183603,37.607059915625996,47.31493023129299,71.70781169415484,45.75245674974887,40.286347517155725,72.34110078968405,72.37641146487061,37.410244333301186
2020-06-02,57.77591860563119,42.853447664886595,48.8744068398949,67.68205624985407,42.560099146535244,46.864539351984895,67.05116386415082,46.678614481715854,40.774770965378664,43.21073642157834,46.94131387491303,51.925175069825244
2020-06-03,59.778258410099234,39.423599584026235,45.349043150489166,64.84383010890326,43.21308847846564,48.48681829203877,67.31400764208274,45.3572812557383,40.51648108512211,63.78293801903533,25.704207260584788,
2020-06-04,59.778258410099234,41.17173548772418,48.6260884371939,59.778258410099234,39.423599584026235,52.1808455066546,66.11566086302636,44.353690393489124,42.34688302377633,,,68.71303884045307
2020-06-05,59.778258410099234,48.3406442001228,48.17269827701182,59.778258410099234,39.423599584026235,47.45859105114625,66.50989880965884,41.97155222900683,42.390732982507885,,,34.642334864467784
2020-06-06,59.71084818639,32.219520158214216,43.862872139067804,62.868411337213516,37.739996258008304,41.552938065794756,66.32634414102921,36.497054100521794,43.99354567143434,72.13887011855634,24.01303933914484,20.170939781525124
2020-06-07,59.48315263846859,23.1153326276536,37.94296540229152,58.80025902533364,37.73274464454888,40.184546835382086,63.68204476733864,34.5473434463296,44.33749500268458,42.52764977781411,19.62875128323117,28.245548122720095
2020-06-08,70.79322891657559,21.83433511814624,37.94296540229152,63.874672238068094,27.629705297987307,40.73940733579826,68.13371709752052,33.07189872579023,44.57512902483685,97.71316685335633,21.861214732062702,
2020-06-09,70.98680979234659,20.938462744545653,28.019423304589505,69.54603543768434,21.891611647753482,36.15814641176222,68.71760024309312,33.16533210163444,42.403542293558786,71.56755241965959,18.2508456237439,29.018870449645025
2020-06-10,68.15310998454358,20.938462744545653,25.81178611796341,68.15310998454358,20.938462744545653,36.15814641176222,66.68231892870344,34.30323818489764,42.882876528276704,56.81831075333152,,
2020-06-11,66.23905573554262,21.10978681694668,26.468103828117943,67.22235813271156,21.690437321386312,26.843517226069345,64.74099155850746,30.557018452706274,40.66387810638857,62.56859887355151,24.698335628748953,22.139892911988706
2020-06-12,70.06976206328063,21.603465328185184,25.579381680816866,66.43076145896767,21.690437321386312,24.893812816469737,64.43501054430713,30.557018452706266,38.43267975727564,61.681181416504245,,
2020-06-13,61.90169869161785,21.417316740495636,24.814737362545404,64.24990144132282,21.148383247356158,25.672440052589078,63.7475414034649,29.444189752682234,35.20073886051248,56.87284999504245,21.302768968994066,23.28544872600249
2020-06-14,59.48523525960743,21.364632338736527,21.451284694425386,67.87027671857426,20.841191474403235,23.343181133230296,63.747541403464886,29.28696805947606,33.448000554521364,,18.092792418466566,18.928512445284973
2020-06-15,60.37421009503274,16.727794212737493,19.57170038832266,61.90169869161785,17.03240449493877,21.461134400587135,62.88818546484298,22.33105489646304,31.100270868192702,,2.817279834740394,13.932947470014488
2020-06-16,42.484669083033474,17.6988710964531,19.877882959688655,49.368183375196686,19.09876400291227,20.330284950148663,59.45710940644051,20.495187825332874,28.244215680955442,8.899975837553708,28.58264316361137,23.364623197452673
2020-06-17,32.88641291629808,21.554945052057867,19.843857717343088,47.50565153066298,22.07884348150638,20.226530249784023,58.97646178281886,21.62269118672209,27.468173959774116,,36.979240874476936,19.707756747960822
2020-06-18,36.017199301780124,21.617989072823818,21.275574829603503,47.64710750377674,21.554945052057867,21.610553812336665,59.39225788113763,21.62269118672209,23.98917354585152,63.134422766006544,,30.44403428730455
