,r5_18,r5_19,r5_20,r7_18,r7_19,r7_20,r14_18,r14_19,r14_20,18,19,20
2020-05-01,43.52667434399826,48.630396148230524,18.539241806754713,38.42657371832744,40.95851206239346,26.24048002883292,51.843564698526755,49.356420133617355,37.41233118722706,39.64861583040283,71.06370120352926,18.712783003302178
2020-05-02,49.23289440378269,57.64906139516674,19.89207289922663,48.623507221719684,46.001144523445824,24.903129935894302,52.473449566152226,47.00840493020921,38.046656997967645,58.81717297716254,,37.12346144983942
2020-05-03,52.87261092513749,60.52303055346647,25.494653832474068,51.505641408251535,48.294324830005706,24.559862215550936,50.54279823305086,43.18326413779774,38.02449923494482,60.15204396784708,46.61396823888162,36.07874461644734
2020-05-04,58.03182034621754,59.751569102310654,27.800842946033544,58.03182034621754,53.11393784276035,25.445439268937548,50.10233987110048,41.14922610244431,37.221320836832746,73.50944860945769,41.473413237013496,37.02559940027144
2020-05-05,57.47083198885379,49.18026875292098,32.23514711746509,57.47083198885379,53.52258796385649,27.800842946033544,50.30199066025908,40.306644406704045,34.49789682259607,55.22687855939875,37.56999233225954,
2020-05-06,58.01220113535935,40.275754205325434,42.82671193338491,54.95160358453327,52.0036519591082,33.34720949952486,51.01969500284814,38.56331117551937,35.00009819911526,42.35546156293067,35.44564301314708,61.07904226698145
2020-05-07,57.22207334122636,39.85093273318409,47.799189112929696,54.93945078767103,45.05306081157496,41.17216681747673,51.12986645373615,39.118797634580545,35.43689404658371,54.86653400649762,38.15164684461872,57.01337016801856
2020-05-08,56.33774726405719,32.27135264177304,51.01090505107608,57.23685046647079,34.661788574624474,46.207637711765166,51.59376744202778,38.05233199111546,36.224058870299054,55.730413582001184,8.716067781826375,48.92560836903285
2020-05-09,52.41437822389702,29.852478833373304,51.62470389429238,56.53334052811283,33.907110806108804,46.60052659898139,54.160390536194896,39.48897252180282,35.751828267437844,53.89260340865685,29.379044195014817,39.48079477313668
2020-05-10,46.35997672936418,29.441844631236364,45.871976198276904,51.505172973668195,32.32180410363641,44.397580065275996,51.50534331351668,39.69373674657609,34.47872114041346,24.954871086734567,35.51682132157484,22.861065414215
2020-05-11,46.518340978408006,25.294603736080372,42.757425125911176,47.167720716338486,28.498379146544067,45.81102798275622,51.11830239993087,39.859406237105425,35.62823362584688,43.14728280814978,14.709438537367117,45.506286905152784
2020-05-12,44.25040569918416,23.808861223447312,39.976769684572425,45.49628915219273,27.520227996428904,45.42518012255174,50.485682000801496,39.52131721216472,38.081706299002484,43.52685761037842,30.7229342814534,43.11009296132481
2020-05-13,41.380403728479905,32.87502565355621,39.93935240410676,46.01976041706974,30.177548984889444,43.6622486510836,50.485682000801496,40.251134972990414,38.90146135036418,,54.04688993237085,48.7385219667045
2020-05-14,37.20967050175426,39.6223093863294,38.946790136051185,44.25040569918416,33.743808415498314,40.4486219746322,50.485682000801496,38.963463367533684,40.78256574825275,,63.11546285888077,34.51798343285883
2020-05-15,50.926764358911385,42.02156472318466,42.945670013119106,46.32555351442511,39.286241304644705,39.58145860756389,52.69047673645176,37.15187850617383,42.63969511719525,66.10615265820594,47.513098005851155,42.85546479955462
2020-05-16,54.280789330188206,46.41632317041268,41.197419848468904,46.18890437708979,40.32969653014362,39.193493080244615,52.223158798519904,37.11840366812622,42.612123935046206,53.20935772198023,36.68323077350722,36.76503608190178
2020-05-17,63.92588707153965,46.71366950010681,40.71925157025494,55.69036032662943,39.857245759907805,41.91556435791622,53.24900103740205,36.0895249317721,43.156572211596114,72.46215083443276,32.209665929924086,
2020-05-18,65.27216662279736,44.8803643920408,40.26615189881391,60.923104820313576,44.048546963664585,42.152203753880826,52.89913075966143,35.67537967752276,43.98161586831853,69.31100527657047,,46.92612328094042
2020-05-19,64.20554452764301,38.80199823642749,42.247436866147986,64.20554452764301,46.71366950010681,42.04104214402589,53.29181222529701,35.51749528962804,43.863270286309024,59.939056147025646,,42.443123302195126
2020-05-20,62.379512972705996,32.65575835180627,41.03086585456094,63.00061958695599,41.71916718403015,40.249485275109535,54.510190002012855,34.98655656786473,42.08712709294173,56.97599488352087,29.07437835198751,37.989180753206455
2020-05-21,57.49970427726843,30.533309073998833,38.75000026738535,58.11629025236119,35.15925120027097,39.103416991832965,52.338838355204096,34.33357624248692,39.827758136417174,28.81031424479238,30.3158829400849,27.64157373319941
2020-05-22,52.07755216715575,27.467337011712686,37.124754970689494,55.15132419888453,30.25898154771387,37.06480182255821,51.47391974702645,35.52488307259019,38.419924706792045,45.35139028386936,23.011749743065657,30.623773783906074
2020-05-23,52.32626165083498,35.41228368744093,30.209103618493664,57.629209195025446,34.77176013593756,32.99527356223479,52.862415520885584,38.01388969922443,36.3327763796247,70.5545526949666,59.247123714625666,12.347866519961249
2020-05-24,50.423063026787304,40.490928496146694,26.781399518241944,55.15705225512423,40.490928496146694,31.89660631062075,55.399465014899306,40.12128023334068,36.5207407939879,,60.80550773096972,25.30460280093653
2020-05-25,45.82847166169195,39.89251155737806,23.84595313882511,50.03815627955239,38.08948935647964,28.523152821361016,54.98586016171655,41.06901816007211,34.81348402098555,38.597629423139445,26.082293658144366,23.311948856122278
2020-05-26,49.074945613960054,39.53269913175978,25.649425532736437,47.01434859735891,36.721965278695905,27.696840307155437,54.828528565669856,40.88517537095045,34.317241154941804,41.79621005386482,28.516820811993487,36.65893570275607
2020-05-27,47.796009918327066,38.783493801628175,28.46065939811519,44.22429070032833,35.320728813041626,28.65266350109735,53.61245514364216,37.98674480095352,34.005042781410665,40.235647501337375,19.26572309240764,44.67994311079982
2020-05-28,43.298435356931655,32.6769093003232,35.33063607087896,48.18328073442709,35.09191713704391,31.374974379751734,53.53182432100699,35.119972996721856,34.94194789302,52.56425444938498,28.71420120810083,46.69774988378013
2020-05-29,40.39585172660301,26.00297252015084,37.211088474576364,45.422301887996944,35.723927720907085,31.95827309911137,50.66100620924411,33.44686681540992,34.315132509932994,28.785517205288436,27.43582383010789,34.70686481942351
2020-05-30,37.934555450309674,25.983142235652462,39.78950190998064,38.04506777911464,31.80339505528732,35.366294458137425,48.590374695374294,33.15265191012834,34.271977121566984,26.291148041672752,,36.20401603314366
2020-05-31,36.199478689124305,25.740891975261885,38.44051632121466,37.34160470323226,26.26044706186423,36.02478088070738,45.564118957951614,32.7288477138108,33.96069359566407,33.120826247937984,27.547819770431175,29.914007758926164
2020-06-01,35.190436486071036,30.961486786267375,34.112564092172924,37.1322672499144,28.6047485082451,35.98595703920294,43.58521176473338,33.34711893236237,32.25455493028198,,40.1481023364296,23.040181965591163
2020-06-02,33.86698635520729,31.824068417286284,32.76730328264631,38.04464122859192,29.212699661608934,36.459172772544505,42.529494912975416,33.256150378501914,32.07800653984997,47.27045392592999,32.16452773217646,39.97144583614707
2020-06-03,34.48612897047601,32.74754385064689,33.50581977385933,36.5490479227629,31.190033406799383,35.56195908178576,40.38666931154562,33.41425401016059,32.107311291441555,31.2620876663633,31.129725563550327,38.399447275488605
2020-06-04,43.98134794860373,31.104738482386153,32.182182579298185,38.500342840229344,30.493252707006445,33.117399107008296,43.34181178732822,32.96945663087277,32.24618674338002,64.27202395418362,24.533517009343207,29.585830060337912
2020-06-05,45.90454269940541,31.993968160374898,30.922936388086747,40.5050241812054,31.104738482386153,31.53324367607194,42.963663034601176,33.79926553819002,31.745758387591653,40.81360525114474,,23.617776802869017
2020-06-06,43.23658992588067,26.667582171041417,28.74206105768348,41.55062931289023,29.061041798504405,28.094927858990676,39.797848546002434,30.43221842689586,31.73061115856405,32.56477883178173,18.842558379095664,12.135805313574814
2020-06-07,41.388867293636864,23.386964208291463,23.892308699737033,42.36913173235238,27.64341448362865,26.067595900060486,39.662001793595394,26.951930772746447,31.046188390383925,38.03184076471093,19.04205588117665,15.722684046414832
2020-06-08,47.559454441205695,19.70098131067155,19.064798679464086,45.189973399760255,23.683029756402167,24.813555215565156,41.4710320998314,26.143889132323636,30.39975612738404,62.11502340420749,16.385793973070683,14.261897174123868
2020-06-09,43.88632171790722,16.269138573946993,17.082780022788405,44.99510288715471,20.123299478113584,21.91416820710979,41.787197506279576,24.667999569861255,29.186670489827144,45.9063603376912,10.806146062444979,19.675736776959486
2020-06-10,41.11590996908439,16.21617324285778,17.30559642934231,44.3807398643929,17.602397203938686,19.961655572845494,40.76611281440982,24.396215305369036,27.76180732731562,26.961546507030597,16.00431191850093,24.731858835638544
2020-06-11,39.52724844136692,18.379923879134974,18.669590534108153,38.71637518425158,18.45702962912842,18.443076398140654,38.61666794854901,24.475141168067434,25.78023775257447,24.621471193194388,29.661311560481625,18.955775837404033
2020-06-12,39.90110036053092,17.691088847866048,18.673120148370327,38.36683683976939,18.048579785657505,17.317727157405898,39.435930510487395,23.488645909294448,24.425485416738915,,15.597880724832008,15.740332117725705
2020-06-13,32.49645934597206,18.662535466604687,19.495742314956377,39.52724844136692,18.391503883895826,18.20904182790294,40.63091073492509,23.315905998330553,23.151984843446808,,21.243027066763887,18.37500800705412
2020-06-14,25.791508850112493,22.88335996515962,18.487061965308843,39.90110036053092,20.22981998018768,18.053277682518225,41.3819191836238,23.651478981775824,22.060436791289355,,31.91026855521966,14.632335028721815
2020-06-15,24.621471193194388,23.842397444447023,17.350779484608267,32.49645934597206,20.860349314740148,18.73735614794848,41.3819191836238,22.16312490319954,21.77545568175682,,20.799499314937943,19.050446432135665
2020-06-16,39.53811537111299,22.31586272015822,15.94905016222213,30.37371102377932,22.463562439967664,17.63326935487903,40.6086853281421,21.383441072958092,19.77371878099441,39.53811537111299,22.028637939037598,11.947129225473335
2020-06-17,38.463764468678306,26.76757794182803,16.001229673346234,33.84966671018367,25.585297427779114,16.45017110808578,41.22141791813013,21.90088193985276,18.34097043526409,37.389413566243626,37.85645683318106,
2020-06-18,39.00798454720201,29.446453291249885,16.30080587261307,39.00798454720201,26.296167749692188,16.553093935872017,38.80385799313672,22.67810400173968,17.570776800170513,40.096424704249415,34.63740381387317,19.57331280412146
2020-06-19,39.00798454720201,27.7830585222298,14.918291738483141,39.00798454720201,27.438369747590365,15.446751664951416,38.58055274224692,22.743474766623933,16.454200007042292,,23.59329471011923,9.102278492202103
2020-06-20,42.24810414689793,28.17105631076658,17.30915865780105,42.24810414689793,27.652149917712926,17.153236015343612,40.73651764382514,23.021826900804374,17.721746837490944,51.968462945985685,22.739488257621815,28.61391410940729
2020-06-21,42.33425237858189,30.179313994548057,19.096501801910282,41.77502497708811,27.674958175245116,17.65741621266797,40.942169591951576,23.952389077716397,17.88833540341395,39.8827082978488,32.069926357945,
2020-06-22,43.21519722897689,30.927304896721807,23.937975878834756,41.63138630887736,30.64594560797539,21.539806548162474,38.586410654575594,25.753147461357766,19.90504381470431,40.91319296782366,41.59641134404983,38.46239810960817
2020-06-23,39.320498056295115,30.768603385089374,29.469559433518818,39.12797174927892,32.33383965321445,27.490310107639345,36.20988484077905,27.39870104659106,21.740369668529166,24.51762801352231,33.84389625571101,41.69964702285771
2020-06-24,35.78892248984408,33.79335957851261,37.403701078009306,36.50683952557831,32.45678520236506,29.715065934726795,35.62111525378009,29.02104131507209,23.08261852140629,21.662620224039948,38.717075677235414,40.83884507016405
2020-06-25,35.380518473846,37.103797031546335,40.53618020590015,38.145175885869286,33.12168116078182,33.310152237535,38.432778772980186,29.708924455237007,24.93162308670351,49.926442865995284,39.291675522790435,41.14383062097068
2020-06-26,37.64388065976118,40.63118701591003,40.120985716425125,40.01008207752005,36.85219281358813,38.20314044858882,39.70945281842464,32.14528128058925,26.824946056770113,51.199519227424695,49.70687627976345,38.460207758525
2020-06-27,39.40961321239712,42.68957315576132,40.53563261812936,39.69199533252259,41.01631478297163,40.120985716425125,40.62148944684088,34.33423235034228,27.59312224310794,49.74185573100337,51.888342043306324,
2020-06-28,42.930085697081026,46.33777321952691,34.73419322634194,40.01160706667873,43.87559624248507,36.51646967297227,40.7463645293493,35.77527720886509,27.944172645561228,42.11999043694184,52.084896574538966,18.49388945570801
2020-06-29,48.01782598511768,48.17736429227579,30.021993465048702,40.89562545187867,44.77825619918934,33.77107765886943,41.23520738587807,37.71210090358236,28.211408972184447,47.101321664223235,47.91503104097978,21.990046024991123
2020-06-30,47.09071598441863,45.83804967808193,26.31471441307471,43.86323471601834,43.885571370062216,32.185363786071775,41.67772873136938,38.109705511638325,29.83783694685556,45.29089286250001,27.59510245182114,
2020-07-01,43.26045607795893,44.249359986384924,20.241967740349565,45.34689178331637,44.32076453349693,30.021993465048702,41.26686766436035,38.388774867931,29.83783694685556,32.04821969512621,41.76342782127841,
2020-07-02,46.04886339187594,43.48115427997904,24.636991886367678,47.312241702543965,45.57156996042357,28.092795854407008,43.08128824869412,39.346625560602696,31.223209684283802,63.68389230058838,48.0473135112769,33.42704017840391
2020-07-03,45.83677135065797,42.65098038459986,27.708543101697515,45.86367184589072,45.31830579154923,24.636991886367678,42.93687696170539,41.08524930256868,33.68109092784844,41.05953023085201,47.934027097643074,
2020-07-04,42.586361574317955,42.48059346259432,33.42704017840391,43.16473142467927,44.628984989784335,24.636991886367678,41.42836337860092,42.82264988637799,34.31448803015358,30.849272782523176,47.063096430952086,
2020-07-05,41.67885868911223,47.28972517292339,24.902575129288486,42.969501138897776,44.56553705105971,23.9317320945227,41.490554102788245,44.22056664677239,32.321557146822414,40.75337843647139,51.640761003466515,16.37811008017307
