,r5_18,r5_19,r5_20,r7_18,r7_19,r7_20,r14_18,r14_19,r14_20,18,19,20
2020-01-01,,,,,,,,,,,19.588158760834943,81.98983300656346
2020-01-02,,,,,,,,,,,18.946037532868516,68.96633313602486
2020-01-03,,,,,,,,,,,3.107142371448921,
2020-01-04,,,,,,,,,,,,
2020-01-05,,13.880446221717461,75.47808307129415,,,,,,,,,
2020-01-06,,11.02658995215872,77.02495074435598,,,,,,,,,85.08356835268711
2020-01-07,,3.107142371448921,80.54570257190191,,13.880446221717461,78.01189282159802,,,,,,76.00783679111672
2020-01-08,,-16.325630825277415,80.54570257190191,,1.9091830263466747,76.6859127599429,,,,,-16.325630825277415,
2020-01-09,,-2.7001424257314897,80.54570257190191,,-0.7643808266713528,80.54570257190191,,,,,10.925345973814435,
2020-01-10,,-2.152004308375689,80.54570257190191,,-2.152004308375689,80.54570257190191,,,,,-1.0557280736640862,
2020-01-11,,-1.5110119293939803,82.32982964241847,,-1.5110119293939803,83.24774254584135,,,,,0.41196520755114474,88.65182249372022
2020-01-12,,-1.5110119293939803,88.65182249372022,,-1.5110119293939803,83.24774254584135,,,,,,
2020-01-13,,3.427194369233831,83.44769714924243,,-1.5110119293939803,80.96774369653387,,,,,,78.24357180476466
2020-01-14,,8.901361936928943,65.88123389815127,,4.26076019186477,65.88123389815127,,7.86814245305953,72.8130389972637,,27.34784867689977,30.748307395968943
2020-01-15,,13.879906942225457,68.8592455484769,,9.407357946150317,68.8592455484769,,6.193854409091613,72.21353149624805,,,77.79328049945384
2020-01-16,,27.34784867689977,78.30230197330663,,8.901361936928943,80.37220607738934,,4.068490555128794,80.42177650439294,,,126.42404819303908
2020-01-17,,17.713293002140702,78.30230197330663,,11.946183737277515,80.37220607738934,,4.897089714450913,80.42177650439294,,8.078737327381631,
2020-01-18,,58.59181575868393,77.64938436676103,,58.59181575868393,77.76822185436174,,24.24734279406798,79.8230421136666,,140.34886127177037,75.63190137858221
2020-01-19,,75.36856990321438,76.86703926189006,,63.36338959663571,69.4100060413823,,30.92618883362087,74.02258487620199,,77.67811111049109,27.618926976485128
2020-01-20,,76.51236046822956,83.12379657697886,,66.67945810996359,73.5061290338897,,36.372582536915786,75.99333392143775,,79.94373216327513,102.82030975980902
2020-01-21,,94.96705045406065,87.01762890350514,,94.96705045406065,92.04797405108557,,49.61390532296271,83.32572733344081,,168.78581039738503,141.99937749914417
2020-01-22,,116.6891287357304,102.13674607590563,,94.96705045406065,106.18462976209453,,56.940520450544945,91.25447607664748,,,162.61321476550762
2020-01-23,,108.80255122371709,113.09144382044788,,94.96705045406065,106.8481867468036,,62.69241726013626,94.81365007888803,,,130.40539010129342
2020-01-24,,124.36477128033007,134.45957303143857,,116.6891287357304,106.8481867468036,,71.79929516496489,94.81365007888803,,,
2020-01-25,,113.4571021033041,121.77785830998805,,96.1340118700936,102.92511166270772,,80.04449925091804,91.4901617498232,,58.12839380922315,52.09345087400703
2020-01-26,,58.12839380922315,104.84531053015145,,102.2859787899611,110.70015489659318,,80.04449925091804,90.05508046898774,,,74.2691863797977
2020-01-27,,58.12839380922315,85.5893424516994,,113.4571021033041,112.27612392395,,80.04449925091801,91.12885398391712,,,
2020-01-28,,58.12839380922315,56.98023816402206,,58.12839380922315,92.79186387177344,,88.82727434658773,92.38610578776189,,,44.57807723826144
2020-01-29,,91.50563517087296,54.60941322073138,,91.50563517087296,69.7686085968438,,93.97807465886417,89.63189286879874,,124.88287653252277,47.49693839085937
2020-01-30,,124.88287653252277,59.234485429447304,,91.50563517087296,57.80627851835925,,93.97807465886417,84.55641027932887,,,70.5937397088707
2020-01-31,,140.99159706177284,61.87532143593883,,113.37052931092295,62.310653832926675,,115.26687183938434,84.57942028986514,,157.1003175910229,84.83253040576379
2020-02-01,,125.61771306502264,61.87532143593883,,125.61771306502264,64.35409442471061,,108.76988381077747,85.39283109998176,,94.86994507152221,
2020-02-02,,125.61771306502264,67.64106950183128,,125.61771306502264,61.87532143593883,,113.95184592749187,91.17022151233144,,,
2020-02-03,,102.220474822467,92.52357193823237,,107.88607524998095,73.92914628876359,,109.74308420108865,93.10263510635677,,54.691161804855874,122.14444570006263
2020-02-04,,99.75087888072588,80.21495461449499,,104.77727841108526,71.747108388643,,97.0024643107749,82.26948613020822,,92.34209105550251,33.66788773765853
2020-02-05,,77.41981101915259,81.18975343632484,,93.35591233352666,79.79910608472179,,92.8272617156256,74.7838573407828,,67.77604614472976,87.7569268712533
2020-02-06,,67.53213457823881,70.98156047161648,,87.01646682925006,73.75175445844593,,88.1387589146558,65.77901648840259,,55.31923930786712,40.35698157749143
2020-02-07,,72.94372887203849,80.37389448427626,,76.59809823861912,80.37389448427626,,88.8555752627204,70.5212177653583,,94.5901060472372,117.94323053491541
2020-02-08,,77.50687063883414,71.47743605383258,,72.94372887203849,79.92193766153758,,92.69647294440756,72.84564528116167,,,77.66215354784417
2020-02-09,,67.57312983291266,80.92982313287608,,69.55429536533484,79.92193766153758,,88.24210126523076,72.70329117129808,,52.60712783181654,
2020-02-10,,67.50549106230696,66.56014851165463,,72.52692207743061,64.6109014425884,,88.24210126523079,68.84646728175893,,,30.27822838636752
2020-02-11,,60.51504599203255,68.67333828167621,,60.92808468573891,67.13454359590826,,82.85268154841211,69.23116395624224,,34.347904097043916,48.80974065757772
2020-02-12,,73.0080759760811,47.694451994609594,,73.78671465666953,58.179670015140864,,83.5713134950981,68.00668641040492,,132.06919599938286,34.02768538664896
2020-02-13,,73.0080759760811,37.7052181435314,,78.40358349387012,61.74420770267076,,83.5713134950981,67.74798108055833,,,
2020-02-14,,104.53212773112163,37.7052181435314,,91.55087775629536,47.694451994609594,,82.57921004568962,65.84969782220219,,147.17928309693815,
2020-02-15,,105.12843085553837,56.61597479841981,,94.62417025079401,50.03153819540674,,83.78394956141626,67.96577787508525,,106.9173402287886,87.01049835103278
2020-02-16,,135.23982912642907,63.314582679281216,,115.06144412055203,53.80634341635778,,90.23936298134264,68.05121300463767,,154.79349718060666,68.9055643001619
2020-02-17,,133.7084659780639,66.36903329767392,,116.87516066811372,56.38890518744968,,96.71687039962143,60.87363041752535,,125.94374340592225,43.19103724182707
2020-02-18,,138.27332600235533,59.2549956650893,,137.23930433519328,54.20953360940123,,102.552386312714,61.25953905658689,,156.532766099521,37.912882767335404
2020-02-19,,127.01944707320527,58.03661805221513,,130.3794197438274,58.03661805221513,,104.65546288602837,58.114646395629165,,90.90988845118783,53.16310760071849
2020-02-20,,128.17662925255792,49.403838203613546,,127.85425279835947,55.67161489485009,,109.8721912330906,58.43188435295039,,112.70325112555174,43.846599108024854
2020-02-21,,120.24772305282394,51.85927965688899,,123.27849323907358,59.316065847948515,,111.74117851806331,55.090024446734375,,115.14896618193696,81.1827715665391
2020-02-22,,102.36763831130706,54.026340260654464,,113.22506173472347,54.70032709743447,,105.47469028308619,52.83281153662339,,36.54331969833781,
2020-02-23,,90.64159893811402,59.39749275842748,,105.09778631371617,51.85927965688899,,109.2493103998978,52.83281153662339,,97.9025692335557,
2020-02-24,,89.43245674600955,62.514685337281975,,99.22927689725093,54.026340260654464,,107.37353094534144,55.33887633109625,,84.86417749066554,
2020-02-25,,96.58863903418806,75.1831029322795,,98.0794763925257,61.843978143325586,,116.15324313529534,57.602620068923166,,148.4841625664443,69.18343429801989
2020-02-26,,111.21109530403365,64.61925946729325,,111.98681340395099,63.56697240228761,,120.47570863774011,60.49455331891401,,188.26124753116488,60.0550846365666
2020-02-27,,140.69140631762525,64.61925946729325,,122.16418820977158,70.14043016704186,,125.00922050406552,60.49455331891401,,183.94487476629587,
2020-02-28,,155.56888191626112,64.61925946729325,,130.3271855018856,64.61925946729325,,126.80283937047959,60.49455331891401,,172.289947226735,
